winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Germany,{'p_466_0': 'Germany'},2.9907658712668713e+18,"{'China': 1.944547219476091, 'France': 1.899591079125214, 'Germany': 1.9613692413915793, 'India': 1.9479483617044844, 'Israel': 1.890295657578984, 'Japan': 1.9421963690403934, 'Russia': 1.9366903891027847, 'UAE': 1.9343701404503764, 'UK': 1.9346728659660943, 'ULA': 1.9377245268651233, 'USA': 1.9545148774594017, 'SpaceX': 1.9569974624357251}",466,2018,0.6696646208242205,True,SpaceX,0.004371778955854166,12,0.2777533625170918,True
SpaceX,"{'p_467_1': 'SpaceX', 'p_467_0': 'SpaceX'}",11918123375644.734,"{'China': 1.9453345730263996, 'France': 1.9003784326755222, 'Germany': 1.9291857675247925, 'India': 1.9487357152547928, 'Israel': 1.89099988800331, 'Japan': 1.9429837225907016, 'Russia': 1.9373946195271108, 'UAE': 1.9350743708747025, 'UK': 1.9353770963904204, 'ULA': 1.9384534746076256, 'USA': 1.955176386756753, 'SpaceX': 1.9576073438733095}",467,2012,0.9474179833413123,True,SpaceX,0.002430957116556387,12,0.0,True
USA,{'p_469_0': 'USA'},4.956207857233291e+17,"{'China': 1.946116639814385, 'France': 1.9011604994635078, 'Germany': 1.9299098206764742, 'India': 1.9495177820427783, 'Israel': 1.8916993898036623, 'Japan': 1.9437657893786873, 'Russia': 1.9380941213274627, 'UAE': 1.9357738726750546, 'UK': 1.9360765981907728, 'ULA': 1.9391775277593073, 'USA': 1.9558334542853109, 'SpaceX': 1.9355978536448681}",469,2015,0.7534756519314919,False,SpaceX,0.0063156722425325995,12,0.19394233140982042,True
India,{'p_478_0': 'India'},6.670864364362328e+17,"{'China': 1.94689348780962, 'France': 1.9019373474587427, 'Germany': 1.9306290421649308, 'India': 1.9502946300380133, 'Israel': 1.892394223773874, 'Japan': 1.944542637373922, 'Russia': 1.9387889552976745, 'UAE': 1.9364687066452664, 'UK': 1.9367714321609846, 'ULA': 1.939896749247764, 'USA': 1.8937375659307691, 'SpaceX': 1.9361850955311226}",478,2015,0.7213064663142137,True,SpaceX,0.0034011422283932724,12,0.22611151702709864,True
China,{'p_483_0': 'China'},6.911605154738029e+18,"{'China': 1.947665183697619, 'France': 1.902709043346742, 'Germany': 1.931343493728952, 'India': 1.9159599793187907, 'Israel': 1.8930844495592833, 'Japan': 1.9453143332619214, 'Russia': 1.939479181083084, 'UAE': 1.9371589324306757, 'UK': 1.9374616579463937, 'ULA': 1.940611200811785, 'USA': 1.8943676529848368, 'SpaceX': 1.9367684427903846}",483,2015,0.6966244963664098,True,SpaceX,0.0023508504356977156,12,0.25079348697490256,True
Japan,{'p_484_0': 'Japan'},7.168551322647477e+18,"{'China': 1.9134499687732947, 'France': 1.9034756525608592, 'Germany': 1.932053235948053, 'India': 1.9166965136276701, 'Israel': 1.893770125685261, 'Japan': 1.9460809424760386, 'Russia': 1.9401648572090617, 'UAE': 1.9378446085566534, 'UK': 1.9381473340723714, 'ULA': 1.941320943030886, 'USA': 1.8949935867870713, 'SpaceX': 1.9373479448856203}",484,2024,0.5903638008013787,True,SpaceX,0.004759999445152596,12,0.3570541825399336,True
ULA,{'p_488_0': 'ULA'},3.4753311776985503e+18,"{'China': 1.9141816776569873, 'France': 1.9042372393132045, 'Germany': 1.9327583282710945, 'India': 1.9174282225113628, 'Israel': 1.894451309584864, 'Japan': 1.9119376840592759, 'Russia': 1.9408460411086645, 'UAE': 1.9385257924562564, 'UK': 1.9388285179719746, 'ULA': 1.9420260353539276, 'USA': 1.895615419766441, 'SpaceX': 1.9379236503566224}",488,2025,0.6433396218697132,False,SpaceX,0.0011799942452630496,12,0.30407836147159917,True
Russia,"{'p_491_0': 'Russia', 'p_491_1': 'Russia'}",12887652242971.408,"{'China': 1.9149086216639568, 'France': 1.9049938666246164, 'Germany': 1.9334588290440364, 'India': 1.9181551665183323, 'Israel': 1.895128057625644, 'Japan': 1.9126646280662452, 'Russia': 1.9415227891494444, 'UAE': 1.9392025404970363, 'UK': 1.9395052660127545, 'ULA': 1.871172402515918, 'USA': 1.896233203379245, 'SpaceX': 1.9384956068426669}",491,2013,0.6691759060280565,True,SpaceX,0.0020175231366899027,12,0.2782420773132558,True
UK,{'p_492_0': 'UK'},32940664464753.85,"{'China': 1.915630860226052, 'France': 1.9057455963537249, 'Germany': 1.9341547955368417, 'India': 1.9188774050804274, 'Israel': 1.8958004251356415, 'Japan': 1.9133868666283402, 'Russia': 1.9141572561852718, 'UAE': 1.9398749080070339, 'UK': 1.9401776335227519, 'ULA': 1.8718447700259155, 'USA': 1.896846988132844, 'SpaceX': 1.9390638611044824}",492,2013,0.8150116957582139,True,SpaceX,0.000302725515717972,12,0.13240628758309847,True
UAE,{'p_498_0': 'UAE'},5.639701791028882e+18,"{'China': 1.91634845168559, 'France': 1.9064924892251387, 'Germany': 1.9348462839695735, 'India': 1.9195949965399655, 'Israel': 1.896468466428598, 'Japan': 1.9141044580878783, 'Russia': 1.9148040843858216, 'UAE': 1.9405429492999904, 'UK': 1.912867262174599, 'ULA': 1.872512811318872, 'USA': 1.8974568236086728, 'SpaceX': 1.939628459045559}",498,2023,0.8450644872980295,True,SpaceX,0.0009144902544313549,12,0.10235349604328281,True
SpaceX,{'p_500_0': 'SpaceX'},6.689546952177812e+18,"{'China': 1.9170614533216237, 'France': 1.907234604856786, 'Germany': 1.935533349537708, 'India': 1.9203079981759992, 'Israel': 1.8971322348284096, 'Japan': 1.914817459723912, 'Russia': 1.915446775375374, 'UAE': 1.913219336669062, 'UK': 1.9135099531641513, 'ULA': 1.8731765797186837, 'USA': 1.8980627584845657, 'SpaceX': 1.9401894457328142}",500,2020,0.9474179833413123,True,SpaceX,0.004656096195106096,12,0.0,True
Germany,{'p_510_2': 'Germany'},6.803450221996629e+18,"{'China': 1.917769921375428, 'France': 1.9079720017864423, 'Germany': 1.9362160464366944, 'India': 1.9210164662298035, 'Israel': 1.8977917826928539, 'Japan': 1.9155259277777166, 'Russia': 1.9160853798491289, 'UAE': 1.913857941142817, 'UK': 1.9141485576379063, 'ULA': 1.873836127583128, 'USA': 1.8986648405564166, 'SpaceX': 1.9195809337363732}",510,2020,0.6696646208242205,True,SpaceX,0.01519958020689094,12,0.2777533625170918,True
India,{'p_512_0': 'India'},3.985530268667514e+18,"{'China': 1.918473911075229, 'France': 1.9087047374974675, 'Germany': 1.9072766203725036, 'India': 1.9217204559296044, 'Israel': 1.8984471614366114, 'Japan': 1.9162299174775175, 'Russia': 1.9167199475891368, 'UAE': 1.9144925088828249, 'UK': 1.9147831253779142, 'ULA': 1.8744915063268854, 'USA': 1.8992631167591925, 'SpaceX': 1.9201220949233564}",512,2025,0.7213064663142137,True,SpaceX,0.0015983610062479947,12,0.22611151702709864,True
SpaceX,"{'p_520_1': 'SpaceX', 'p_520_0': 'SpaceX'}",4.225169129142938e+18,"{'China': 1.9191734766602069, 'France': 1.90943286844379, 'Germany': 1.907927880489503, 'India': 1.8912682020474474, 'Israel': 1.8990984215536109, 'Japan': 1.9169294830624954, 'Russia': 1.9173505274859337, 'UAE': 1.9151230887796218, 'UK': 1.915413705274711, 'ULA': 1.875142766443885, 'USA': 1.8998576331873327, 'SpaceX': 1.9206598552662228}",520,2025,0.9474179833413123,True,SpaceX,0.00148637860601597,12,0.0,True
China,{'p_523_0': 'China'},6.335570291952526e+17,"{'China': 1.919868671403793, 'France': 1.9101564500741552, 'Germany': 1.9085750715746101, 'India': 1.8919381084646654, 'Israel': 1.8997456126387178, 'Japan': 1.9176246778060815, 'Russia': 1.9179771675595416, 'UAE': 1.9157497288532297, 'UK': 1.916040345348319, 'ULA': 1.8757899575289918, 'USA': 1.9004484351145479, 'SpaceX': 1.901394269687003}",523,2014,0.6966244963664098,True,SpaceX,0.0018915038442512966,12,0.25079348697490256,True
Russia,{'p_527_0': 'Russia'},7.030039997658397e+18,"{'China': 1.8894984627301992, 'France': 1.9108755368556687, 'Germany': 1.909218242344684, 'India': 1.8926038534604714, 'Israel': 1.9003887834087918, 'Japan': 1.9183155540385775, 'Russia': 1.9185999149798578, 'UAE': 1.916372476273546, 'UK': 1.9166630927686352, 'ULA': 1.8764331282990658, 'USA': 1.9010355670130439, 'SpaceX': 1.9019136769408143}",527,2024,0.6691759060280565,True,SpaceX,0.0002843609412803705,12,0.2782420773132558,True
Japan,{'p_528_0': 'Japan'},2.441623019983005e+18,"{'China': 1.8901600958436773, 'France': 1.9115901822966572, 'Germany': 1.9098574406590285, 'India': 1.8932654865739496, 'Israel': 1.9010279817231361, 'Japan': 1.919002163169122, 'Russia': 1.8936571613227207, 'UAE': 1.9169913773801408, 'UK': 1.9172819938752301, 'ULA': 1.8770723266134102, 'USA': 1.9016190725721867, 'SpaceX': 1.9024298761472176}",528,2018,0.5903638008013787,True,SpaceX,0.00172016929389196,12,0.3570541825399336,True
UK,"{'p_529_1': 'UK', 'p_529_0': 'UK'}",1.1566884698301733e+19,"{'China': 1.8908176657468105, 'France': 1.9123004389688714, 'Germany': 1.910492713539246, 'India': 1.8939230564770826, 'Israel': 1.9016632546033536, 'Japan': 1.88867123708813, 'Russia': 1.8942538962863105, 'UAE': 1.9176064777014856, 'UK': 1.917897094196575, 'ULA': 1.8777075994936276, 'USA': 1.9021989947166307, 'SpaceX': 1.9029429052795839}",529,2025,0.8150116957582139,True,SpaceX,0.0002906164950893242,12,0.13240628758309847,True
UAE,"{'p_535_0': 'UAE', 'p_535_1': 'UAE'}",5.48605795746177e+18,"{'China': 1.8914712202644488, 'France': 1.9130063585290524, 'Germany': 1.9111241071885305, 'India': 1.8945766109947209, 'Israel': 1.9022946482526382, 'Japan': 1.8893247916057683, 'Russia': 1.8948469873469387, 'UAE': 1.9182178219736308, 'UK': 1.8929846582976864, 'ULA': 1.8783389931429122, 'USA': 1.9027753756239285, 'SpaceX': 1.9034528016503578}",535,2024,0.8450644872980295,True,SpaceX,0.005211463444578346,12,0.10235349604328281,True
France,{'p_539_0': 'France'},1.0602281389612708e+18,"{'China': 1.8921208063937054, 'France': 1.9137079917398847, 'Germany': 1.9117516670104076, 'India': 1.8952261971239777, 'Israel': 1.9029222080745152, 'Japan': 1.8899743777350249, 'Russia': 1.8954364771537917, 'UAE': 1.8932947091669532, 'UK': 1.8935741481045392, 'ULA': 1.8789665529647892, 'USA': 1.9033482567416384, 'SpaceX': 1.9039596019261937}",539,2016,0.575538597456634,False,SpaceX,0.0019563247294771546,12,0.3718793858846783,True
Germany,"{'p_543_0': 'Germany', 'p_543_1': 'Germany'}",6.244791507916712e+18,"{'China': 1.8927664703228062, 'France': 1.8355836945087147, 'Germany': 1.9123754376269426, 'India': 1.8958718610530783, 'Israel': 1.9035459786910502, 'Japan': 1.8906200416641257, 'Russia': 1.8960224076220005, 'UAE': 1.8938806396351622, 'UK': 1.8941600785727482, 'ULA': 1.8795903235813243, 'USA': 1.9039176788039467, 'SpaceX': 1.904463342142661}",543,2019,0.6696646208242205,True,SpaceX,0.007912095484281512,12,0.2777533625170918,True
SpaceX,{'p_544_0': 'SpaceX'},5.7808390059484e+18,"{'China': 1.8934082574494084, 'France': 1.8362497084853653, 'Germany': 1.8861945313684405, 'India': 1.8965136481796807, 'Israel': 1.9041660039605468, 'Japan': 1.891261828790728, 'Russia': 1.8966048199492689, 'UAE': 1.8944630519624304, 'UK': 1.8947424909000163, 'ULA': 1.8802103488508208, 'USA': 1.9044836818478244, 'SpaceX': 1.9049640577185347}",544,2019,0.9474179833413123,True,SpaceX,0.00048037587071037,12,0.0,True
USA,{'p_545_0': 'USA'},6.64206590430225e+18,"{'China': 1.8940462123984043, 'France': 1.8369117456233703, 'Germany': 1.8867912835802754, 'India': 1.8971516031286764, 'Israel': 1.9047823269947464, 'Japan': 1.8918997837397238, 'Russia': 1.8971837546320254, 'UAE': 1.8950419866451869, 'UK': 1.8953214255827728, 'ULA': 1.8808266718850204, 'USA': 1.9050463052287263, 'SpaceX': 1.886830796917358}",545,2022,0.7534756519314919,True,SpaceX,0.0002639782339799446,12,0.19394233140982042,True
Israel,{'p_547_0': 'Israel'},3.211002407214338e+18,"{'China': 1.8946803790392295, 'France': 1.8375698514481955, 'Germany': 1.8873844921542977, 'India': 1.8977857697695018, 'Israel': 1.9053949901755507, 'Japan': 1.892533950380549, 'Russia': 1.8977592514811352, 'UAE': 1.8956174834942967, 'UK': 1.8958969224318827, 'ULA': 1.8814393350658247, 'USA': 1.8830022700010658, 'SpaceX': 1.8873151496898246}",547,2022,0.6781725169436913,False,SpaceX,0.007609220406048944,12,0.26924546639762104,True
India,{'p_548_0': 'India'},6.42762216956197e+18,"{'China': 1.8953108005026933, 'France': 1.838224070718797, 'Germany': 1.8879741974356854, 'India': 1.8984161912329656, 'Israel': 1.8394979168572287, 'Japan': 1.8931643718440128, 'Russia': 1.8983313496371692, 'UAE': 1.8961895816503307, 'UK': 1.8964690205879167, 'ULA': 1.8820483800615537, 'USA': 1.8835434206806534, 'SpaceX': 1.8877966420358323}",548,2018,0.7213064663142137,True,SpaceX,8.484159579635886e-05,12,0.22611151702709864,True
Russia,"{'p_552_0': 'Russia', 'p_552_1': 'Russia'}",4.869796892369434e+18,"{'China': 1.8959375191973422, 'France': 1.8388744474446033, 'Germany': 1.8885604390940007, 'India': 1.8710677987889883, 'Israel': 1.8400841585155443, 'Japan': 1.8937910905386617, 'Russia': 1.8989000875852566, 'UAE': 1.8967583195984183, 'UK': 1.8970377585360043, 'ULA': 1.8826538478427564, 'USA': 1.884081392921725, 'SpaceX': 1.8882753063454445}",552,2015,0.6691759060280565,True,SpaceX,0.0018623290492523203,12,0.2782420773132558,True
UK,"{'p_554_0': 'UK', 'p_554_1': 'UK'}",9.24254661425764e+18,"{'China': 1.8965605768253782, 'France': 1.8395210249020342, 'Germany': 1.8891432561380825, 'India': 1.871669729643819, 'Israel': 1.8406669755596259, 'Japan': 1.8944141481666976, 'Russia': 1.8759891936058706, 'UAE': 1.897323735182691, 'UK': 1.897603174120277, 'ULA': 1.8832557786975868, 'USA': 1.8846162225212462, 'SpaceX': 1.8887511744692436}",554,2019,0.8150116957582139,True,SpaceX,0.00027943893758597405,12,0.13240628758309847,True
UAE,{'p_562_0': 'UAE'},9.729871705331905e+18,"{'China': 1.89718001439814, 'France': 1.8401638456505678, 'Germany': 1.8897226869305248, 'India': 1.8722681631929947, 'Israel': 1.8412464063520684, 'Japan': 1.8950335857394596, 'Russia': 1.8765354861959564, 'UAE': 1.8978858656203326, 'UK': 1.8747421322966762, 'ULA': 1.8838542122467627, 'USA': 1.8851479446831476, 'SpaceX': 1.889224277730157}",562,2022,0.8450644872980295,True,SpaceX,0.0007058512221924662,12,0.10235349604328281,True
China,{'p_564_0': 'China'},8.297873284943505e+17,"{'China': 1.897795872251167, 'France': 1.8408029515483708, 'Germany': 1.8902987692017703, 'India': 1.8728631384043486, 'Israel': 1.8418224886233137, 'Japan': 1.8956494435924864, 'Russia': 1.8770786217699815, 'UAE': 1.8750161785233965, 'UK': 1.8752852678707013, 'ULA': 1.8844491874581166, 'USA': 1.8856765940312576, 'SpaceX': 1.8896946469349618}",564,2014,0.6966244963664098,True,SpaceX,0.0021464286586805326,12,0.25079348697490256,True
Japan,{'p_565_0': 'Japan'},7399440051559.065,"{'China': 1.8704786941571445, 'France': 1.8414383837675095, 'Germany': 1.8908715400638165, 'India': 1.8734546936069885, 'Israel': 1.84239525948536, 'Japan': 1.8962617614001736, 'Russia': 1.8776186353174737, 'UAE': 1.8755561920708885, 'UK': 1.8758252814181935, 'ULA': 1.8850407426607565, 'USA': 1.886202204621882, 'SpaceX': 1.8901623123854778}",565,2012,0.5903638008013787,True,SpaceX,0.005390221336357026,12,0.3570541825399336,True
Germany,"{'p_566_2': 'Germany', 'p_566_1': 'Germany', 'p_566_0': 'Germany'}",18611137504066.41,"{'China': 1.8710668670552313, 'France': 1.8420701828087498, 'Germany': 1.8914410360235618, 'India': 1.8740428665050755, 'Israel': 1.8429647554451052, 'Japan': 1.8690098729239957, 'Russia': 1.8781555612574659, 'UAE': 1.8760931180108806, 'UK': 1.8763622073581856, 'ULA': 1.8856289155588433, 'USA': 1.8867248099560472, 'SpaceX': 1.8906273038894619}",566,2012,0.6696646208242205,True,SpaceX,0.0008137321340999648,12,0.2777533625170918,True
SpaceX,{'p_567_0': 'SpaceX'},9032151269306.04,"{'China': 1.8716516947413924, 'France': 1.8426983885159647, 'Germany': 1.8675683908121794, 'India': 1.8746276941912363, 'Israel': 1.843531012417331, 'Japan': 1.8695947006101568, 'Russia': 1.8786894334507391, 'UAE': 1.8766269902041541, 'UK': 1.8768960795514589, 'ULA': 1.8862137432450043, 'USA': 1.8872444429914172, 'SpaceX': 1.8910896507712107}",567,2013,0.9474179833413123,True,SpaceX,0.003845207779793469,12,0.0,True
USA,{'p_570_0': 'USA'},6.186574939300461e+18,"{'China': 1.872233213709776, 'France': 1.843323040090158, 'Germany': 1.8681146327677722, 'India': 1.87520921315962, 'Israel': 1.8440940657373441, 'Japan': 1.8701762195785403, 'Russia': 1.8792202852117406, 'UAE': 1.8771578419651553, 'UK': 1.8774269313124603, 'ULA': 1.886795262213388, 'USA': 1.8877611361538933, 'SpaceX': 1.8739549565244293}",570,2017,0.7534756519314919,True,SpaceX,0.0009658739405054018,12,0.19394233140982042,True
ULA,{'p_572_0': 'ULA'},3.5608099609136614e+18,"{'China': 1.8728114598687615, 'France': 1.8439441761031168, 'Germany': 1.8686578004542476, 'India': 1.8757874593186057, 'Israel': 1.8446539501732842, 'Japan': 1.870754465737526, 'Russia': 1.8797481493201857, 'UAE': 1.8776857060736005, 'UK': 1.8779547954209055, 'ULA': 1.8873735083723735, 'USA': 1.867298178349429, 'SpaceX': 1.8744028640731814}",572,2019,0.6433396218697132,True,SpaceX,0.007625359052187752,12,0.30407836147159917,True
Russia,{'p_573_0': 'Russia'},7.84340675176377e+18,"{'China': 1.8733864685533375, 'France': 1.8445618345107067, 'Germany': 1.869197927063047, 'India': 1.8763624680031814, 'Israel': 1.845210699938106, 'Japan': 1.8713294744221018, 'Russia': 1.8802730580323586, 'UAE': 1.8782106147857736, 'UK': 1.8784797041330783, 'ULA': 1.862213271032769, 'USA': 1.8677961504776683, 'SpaceX': 1.8748482638850388}",573,2015,0.6691759060280565,True,SpaceX,0.001793353899280259,12,0.2782420773132558,True
UK,{'p_574_0': 'UK'},2.1049268978406528e+18,"{'China': 1.8739582745371526, 'France': 1.8451760526658187, 'Germany': 1.8697350452583263, 'India': 1.8769342739869965, 'Israel': 1.8457643487012505, 'Japan': 1.871901280405917, 'Russia': 1.8591362693277254, 'UAE': 1.8787325998455269, 'UK': 1.8790016891928316, 'ULA': 1.8627669197959136, 'USA': 1.868291348985688, 'SpaceX': 1.8752911828955545}",574,2015,0.8150116957582139,True,SpaceX,0.00026908934730474066,12,0.13240628758309847,True
UAE,"{'p_575_1': 'UAE', 'p_575_0': 'UAE'}",4.870795277794804e+18,"{'China': 1.874526912044256, 'France': 1.845786867330979, 'Germany': 1.8702691871879817, 'India': 1.8775029114941, 'Israel': 1.8463149296000105, 'Japan': 1.8724699179130204, 'Russia': 1.859641517011502, 'UAE': 1.879251692495, 'UK': 1.8579122114657673, 'ULA': 1.8633175006946736, 'USA': 1.8687838035123843, 'SpaceX': 1.8757316476145625}",575,2014,0.8450644872980295,True,SpaceX,0.0017487810009000349,12,0.10235349604328281,True
India,{'p_577_1': 'India'},3.3672637533360005e+18,"{'China': 1.8750924147605326, 'France': 1.846394314690632, 'Germany': 1.8708003844943923, 'India': 1.8780684142103765, 'Israel': 1.846862475250604, 'Japan': 1.873035420629297, 'Russia': 1.860143979360536, 'UAE': 1.8581551948013288, 'UK': 1.8584146738148015, 'ULA': 1.863865046345267, 'USA': 1.8692735432305887, 'SpaceX': 1.8761696841350373}",577,2024,0.7213064663142137,True,SpaceX,0.00189873007533925,12,0.22611151702709864,True
SpaceX,{'p_581_0': 'SpaceX'},3.574965902165476e+18,"{'China': 1.8756548158448436, 'France': 1.8469984303631086, 'Germany': 1.8713286683248846, 'India': 1.8532869817620066, 'Israel': 1.8474070177589605, 'Japan': 1.873597821713608, 'Russia': 1.8606436858372495, 'UAE': 1.8586549012780424, 'UK': 1.8589143802915151, 'ULA': 1.8644095888536236, 'USA': 1.8697605968567181, 'SpaceX': 1.8766053181417224}",581,2023,0.9474179833413123,True,SpaceX,0.0009505022968787635,12,0.0,True
China,"{'p_582_0': 'China', 'p_582_1': 'China'}",6.12480562684855e+18,"{'China': 1.8762141479398833, 'France': 1.8475992494122868, 'Germany': 1.8718540693419308, 'India': 1.8538285527342784, 'Israel': 1.8479485887312326, 'Japan': 1.8741571538086477, 'Russia': 1.8611406654454365, 'UAE': 1.8591518808862295, 'UK': 1.8594113598997022, 'ULA': 1.8649511598258957, 'USA': 1.8702449926601745, 'SpaceX': 1.8604108477072963}",582,2016,0.6966244963664098,False,SpaceX,0.002056994131235612,12,0.25079348697490256,True
Japan,{'p_583_0': 'Japan'},4.1795139135242445e+17,"{'China': 1.8115102238152332, 'France': 1.8481968063589547, 'Germany': 1.8723766177330836, 'India': 1.8543671832870836, 'Israel': 1.8484872192840376, 'Japan': 1.8747134490515203, 'Russia': 1.861634946739664, 'UAE': 1.8596461621804568, 'UK': 1.8599056411939294, 'ULA': 1.8654897903787007, 'USA': 1.870726758472507, 'SpaceX': 1.86083338427643}",583,2015,0.5903638008013787,False,SpaceX,0.0023368313184366496,12,0.3570541825399336,True
Germany,{'p_587_0': 'Germany'},5.642057781381379e+17,"{'China': 1.8120459445856374, 'France': 1.8487911351918849, 'Germany': 1.8728963432206633, 'India': 1.8549029040574876, 'Israel': 1.8490229400544418, 'Japan': 1.810071230219651, 'Russia': 1.862126557834432, 'UAE': 1.8601377732752247, 'UK': 1.8603972522886973, 'ULA': 1.8660255111491049, 'USA': 1.8712059216963395, 'SpaceX': 1.8612536382244498}",587,2020,0.6696646208242205,True,SpaceX,0.0016904215243238596,12,0.2777533625170918,True
USA,{'p_590_1': 'USA'},9.029282270982462e+18,"{'China': 1.8125787857408866, 'France': 1.8493822693786321, 'Germany': 1.8509782865301436, 'India': 1.8554357452127368, 'Israel': 1.849555781209691, 'Japan': 1.8106040713749003, 'Russia': 1.8626155264131037, 'UAE': 1.8606267418538964, 'UK': 1.860886220867369, 'ULA': 1.866558352304354, 'USA': 1.8716825093140783, 'SpaceX': 1.8616716332164898}",590,2018,0.7534756519314919,True,SpaceX,0.0051241570097242395,12,0.19394233140982042,True
ULA,"{'p_591_0': 'ULA', 'p_591_1': 'ULA'}",6.754716377329144e+18,"{'China': 1.8131087769878929, 'France': 1.8499702418760562, 'Germany': 1.8514779670697803, 'India': 1.8559657364597433, 'Israel': 1.8500857724566973, 'Japan': 1.8111340626219068, 'Russia': 1.8631018797366112, 'UAE': 1.8611130951774042, 'UK': 1.8613725741908769, 'ULA': 1.8670883435513603, 'USA': 1.8526116502057741, 'SpaceX': 1.8620873925565697}",591,2022,0.6433396218697132,True,SpaceX,0.003986463814749097,12,0.30407836147159917,True
Russia,{'p_594_0': 'Russia'},9.190124148245119e+17,"{'China': 1.813635947582483, 'France': 1.8505550851405828, 'Germany': 1.8519749882728163, 'India': 1.8564929070543332, 'Israel': 1.8506129430512874, 'Japan': 1.8116612332164967, 'Russia': 1.8635856446519428, 'UAE': 1.8615968600927357, 'UK': 1.8618563391062084, 'ULA': 1.8441756905073063, 'USA': 1.853071802425558, 'SpaceX': 1.8625009391948475}",594,2020,0.6691759060280565,True,SpaceX,0.0010847054570952697,12,0.2782420773132558,True
SpaceX,{'p_595_0': 'SpaceX'},5.004596788580479e+18,"{'China': 1.8141603263384192, 'France': 1.851136831138211, 'Germany': 1.8524693773051264, 'India': 1.8570172858102696, 'Israel': 1.8511373218072236, 'Japan': 1.812185611972433, 'Russia': 1.8439793766892318, 'UAE': 1.8620780630412126, 'UK': 1.8623375420546853, 'ULA': 1.8446844126246136, 'USA': 1.8535295177287776, 'SpaceX': 1.8629122957346986}",595,2024,0.9474179833413123,True,SpaceX,0.0005747536800133624,12,0.0,True
UK,{'p_596_0': 'UK'},36581352364021.91,"{'China': 1.8146819416361946, 'France': 1.8517155113542714, 'Germany': 1.8529611609240968, 'India': 1.857538901108045, 'Israel': 1.851658937104999, 'Japan': 1.8127072272702085, 'Russia': 1.8444459235948039, 'UAE': 1.8625567300665615, 'UK': 1.8628162090800342, 'ULA': 1.8451904537937116, 'USA': 1.853984820887959, 'SpaceX': 1.84757254871802}",596,2013,0.8150116957582139,False,SpaceX,0.0002594790134726743,12,0.13240628758309847,True
UAE,"{'p_598_1': 'UAE', 'p_598_0': 'UAE'}",1.1319671401989179e+18,"{'China': 1.8152008214316129, 'France': 1.852291156802943, 'Germany': 1.8534503654867112, 'India': 1.8580577809034633, 'Israel': 1.8521778169004173, 'Japan': 1.8132261070656268, 'Russia': 1.8449100237926863, 'UAE': 1.8630328868227877, 'UK': 1.808757590851977, 'ULA': 1.8456938411357133, 'USA': 1.854437736304928, 'SpaceX': 1.847971982570769}",598,2017,0.8450644872980295,False,SpaceX,0.004975105919324374,12,0.10235349604328281,True
India,{'p_599_0': 'India'},5.79002303934779e+18,"{'China': 1.815716993264157, 'France': 1.8528637980365394, 'Germany': 1.8539370169574436, 'India': 1.8585739527360072, 'Israel': 1.8526939887329614, 'Japan': 1.8137422788981707, 'Russia': 1.845371701914942, 'UAE': 1.808968737512949, 'UK': 1.8092192689742328, 'ULA': 1.8461946013678423, 'USA': 1.8548882880181163, 'SpaceX': 1.8483693318327257}",599,2024,0.7213064663142137,True,SpaceX,0.003685664717890891,12,0.22611151702709864,True
USA,{'p_604_0': 'USA'},6.839859985674175e+18,"{'China': 1.8162304842651547, 'France': 1.853433465154566, 'Germany': 1.8544211409159557, 'India': 1.835997946300182, 'Israel': 1.853207479733959, 'Japan': 1.8142557698991686, 'Russia': 1.8458309822285681, 'UAE': 1.809428017826575, 'UK': 1.809678549287859, 'ULA': 1.8466927608113526, 'USA': 1.8553364997096877, 'SpaceX': 1.8487646173895955}",604,2023,0.7534756519314919,True,SpaceX,0.0009153587937320573,12,0.19394233140982042,True
Germany,"{'p_605_0': 'Germany', 'p_605_1': 'Germany'}",9.777948259354147e+18,"{'China': 1.8167413211657448, 'France': 1.854000187812559, 'Germany': 1.8549027625646053, 'India': 1.836493530888087, 'Israel': 1.8537183166345492, 'Japan': 1.8147666067997585, 'Russia': 1.8462878886426222, 'UAE': 1.8098849242406292, 'UK': 1.810135455701913, 'ULA': 1.8471883453992572, 'USA': 1.837536588580463, 'SpaceX': 1.849157859819019}",605,2024,0.6696646208242205,True,SpaceX,0.000902574752046359,12,0.2777533625170918,True
France,{'p_606_0': 'France'},6847526735333.26,"{'China': 1.8172495303046514, 'France': 1.854563995230709, 'Germany': 1.8347028905050258, 'India': 1.8369865661727027, 'Israel': 1.8542265257734558, 'Japan': 1.8152748159386651, 'Russia': 1.846742444715175, 'UAE': 1.810339480313182, 'UK': 1.8105900117744658, 'ULA': 1.847681380683873, 'USA': 1.8379699907903566, 'SpaceX': 1.8495490793965557}",606,2013,0.575538597456634,True,SpaceX,0.0003374694572531034,12,0.3718793858846783,True
