winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
UK,"{'p_820_0': 'SpaceX', 'p_820_1': 'SpaceX'}",6355377098134.156,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7316432119205298, 'Japan': 0.87672405501587, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.781477840583272, 'ULA': 0.6860633484162896, 'USA': 0.7303271812080536, 'SpaceX': 0.9634146341463414}","{'China': 3.2530463081447463e-09, 'France': 3.812344663331335e-09, 'Germany': 0.00018768651413714454, 'India': 5.434812144271392e-13, 'Israel': 3.139314002133679e-06, 'Japan': 1.1532810565074073e-14, 'Russia': 1.5021597226372519e-06, 'UAE': 2.617691270188054e-12, 'UK': 0.9998076649434854, 'ULA': 3.039421171706919e-17, 'USA': 6.034665738263062e-15, 'SpaceX': 8.295981114378784e-14}",820,2013,0.8424731089686259,True,SpaceX,0.0866905791304714,1,0.11083519079245951,True
Japan,{'p_825_0': 'SpaceX'},1.2216574411789376e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7316432119205298, 'Japan': 0.87672405501587, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7869408945686901, 'ULA': 0.6860633484162896, 'USA': 0.7303271812080536, 'SpaceX': 0.9634146341463414}","{'China': 7.176274458883888e-05, 'France': 5.992074459914829e-15, 'Germany': 1.0318400317750851e-08, 'India': 0.0025257008746205492, 'Israel': 1.5628481075769538e-09, 'Japan': 0.4693639331234588, 'Russia': 3.3959111426060317e-10, 'UAE': 1.4740040992593548e-10, 'UK': 4.715407993027482e-16, 'ULA': 5.533053912619912e-10, 'USA': 0.5159144020660955, 'SpaceX': 0.01212418826968441}",825,2021,0.951678293383076,True,SpaceX,0.0866905791304714,1,0.0016300063780094742,True
Israel,{'p_828_0': 'SpaceX'},1.8208314785441797e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7316432119205298, 'Japan': 0.8799681588312418, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7869408945686901, 'ULA': 0.6860633484162896, 'USA': 0.7303271812080536, 'SpaceX': 0.9634146341463414}","{'China': 0.00044272563204238483, 'France': 6.930126345895433e-08, 'Germany': 1.9718825556202498e-05, 'India': 9.59387825122987e-10, 'Israel': 0.9995285521535061, 'Japan': 9.002127953858426e-07, 'Russia': 3.088362983189129e-12, 'UAE': 4.149736805019205e-06, 'UK': 5.263200162784277e-07, 'ULA': 5.466139571733889e-14, 'USA': 1.033488176497171e-06, 'SpaceX': 2.3233673077217984e-06}",828,2025,0.760047313928979,True,SpaceX,0.08344647531509963,1,0.1932609858321065,True
UK,{'p_829_0': 'SpaceX'},4.284805133410096e+17,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7397752358017259, 'Japan': 0.8799681588312418, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7869408945686901, 'ULA': 0.6860633484162896, 'USA': 0.7303271812080536, 'SpaceX': 0.9634146341463414}","{'China': 1.6460317713424313e-12, 'France': 1.8251822377092333e-13, 'Germany': 1.0530286283255353e-12, 'India': 3.628054271085076e-12, 'Israel': 9.949222205838924e-17, 'Japan': 0.0039392822676254805, 'Russia': 2.9975591577787477e-13, 'UAE': 6.671013403082118e-08, 'UK': 0.9960606403197286, 'ULA': 1.4444272842951843e-25, 'USA': 3.952326557951984e-21, 'SpaceX': 1.0695702460043523e-08}",829,2017,0.8424731089686259,True,SpaceX,0.08344647531509963,1,0.11083519079245951,True
USA,{'p_830_0': 'SpaceX'},5.126817866875665e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7397752358017259, 'Japan': 0.8799681588312418, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7303271812080536, 'SpaceX': 0.9634146341463414}","{'China': 1.8594653656709883e-07, 'France': 2.7588447977639575e-07, 'Germany': 0.0616016383441084, 'India': 5.93596049538256e-12, 'Israel': 0.018884985709050273, 'Japan': 0.0036768705850211466, 'Russia': 0.0002649730830792453, 'UAE': 1.2080890871310234e-07, 'UK': 8.143307393447269e-07, 'ULA': 1.3141592308584766e-05, 'USA': 0.9154083097672031, 'SpaceX': 0.00014868394262886866}",830,2023,0.6176984142361054,True,SpaceX,0.08344647531509963,1,0.33560988552498006,True
Israel,{'p_831_0': 'SpaceX'},4.206364946048289e+17,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7397752358017259, 'Japan': 0.8799681588312418, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9634146341463414}","{'China': 1.7243736606880433e-26, 'France': 1.3058184200196546e-30, 'Germany': 1.057131460262091e-16, 'India': 1.1878421937897825e-29, 'Israel': 0.999999999999853, 'Japan': 1.4688232125562686e-13, 'Russia': 8.240103316872005e-20, 'UAE': 1.9779049603184544e-26, 'UK': 2.676469197829871e-31, 'ULA': 1.8799407850981985e-28, 'USA': 1.1332447133094546e-24, 'SpaceX': 1.1479368771695073e-23}",831,2021,0.760047313928979,True,SpaceX,0.08344647531509963,1,0.1932609858321065,True
Japan,{'p_835_0': 'SpaceX'},1.8188508805355692e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7474289053369693, 'Japan': 0.8799681588312418, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9634146341463414}","{'China': 3.6903967510799556e-08, 'France': 3.543226697133449e-10, 'Germany': 8.231194709206892e-07, 'India': 0.0001799735595442497, 'Israel': 0.0003837083915492488, 'Japan': 0.998180085982773, 'Russia': 6.565783652171949e-10, 'UAE': 6.228344428142408e-07, 'UK': 2.647156679977028e-14, 'ULA': 0.0010504337746136785, 'USA': 0.00020393838919541358, 'SpaceX': 3.760335157175968e-07}",835,2021,0.951678293383076,True,SpaceX,0.08344647531509963,1,0.0016300063780094742,True
Israel,{'p_836_0': 'SpaceX'},2.12182137486739e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.7474289053369693, 'Japan': 0.8830458983483894, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9634146341463414}","{'China': 1.0146017906427173e-07, 'France': 6.486599426035898e-14, 'Germany': 2.2371158524791995e-13, 'India': 0.9656226745085524, 'Israel': 0.03437697520859303, 'Japan': 8.392920614200518e-08, 'Russia': 2.0161802919548624e-10, 'UAE': 3.8294460926824135e-12, 'UK': 1.2975696283725097e-11, 'ULA': 8.188718845815646e-09, 'USA': 1.561904839218411e-07, 'SpaceX': 2.955547238340437e-10}",836,2020,0.760047313928979,False,SpaceX,0.080368735797952,1,0.1932609858321065,True
SpaceX,{'p_843_0': 'SpaceX'},2.999355201096936e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8830458983483894, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9634146341463414}","{'China': 6.961224838133799e-10, 'France': 1.5843472178002053e-10, 'Germany': 1.1991674420839334e-13, 'India': 0.0037357533404139024, 'Israel': 2.1018870454965927e-10, 'Japan': 0.0015437832401825912, 'Russia': 6.000661757801696e-13, 'UAE': 0.0005560882922915272, 'UK': 2.8489371966738536e-09, 'ULA': 1.0651836746539557e-18, 'USA': 1.69137167284799e-11, 'SpaceX': 0.9941643711957951}",843,2019,0.9533082997610854,True,SpaceX,0.080368735797952,1,0.0,True
Japan,{'p_844_0': 'SpaceX'},4.160184747699624e+17,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8830458983483894, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 2.47215825198994e-18, 'France': 1.476057297345879e-16, 'Germany': 7.822262799346255e-12, 'India': 4.99120589329483e-08, 'Israel': 3.0124875722947075e-12, 'Japan': 0.5479351999530003, 'Russia': 3.822310882940062e-13, 'UAE': 5.611124028282038e-11, 'UK': 5.153974866552537e-11, 'ULA': 6.570596045688187e-12, 'USA': 0.4520644935472886, 'SpaceX': 2.564622134852809e-07}",844,2021,0.951678293383076,True,SpaceX,0.08123981593732488,1,0.0016300063780094742,True
China,"{'p_845_0': 'SpaceX', 'p_845_1': 'SpaceX'}",4.938724382394062e+18,"{'China': 0.8372039473684211, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8859697508896798, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 0.9995287110380745, 'France': 3.047747788409971e-05, 'Germany': 8.479219185858673e-05, 'India': 1.1370382404146805e-06, 'Israel': 2.77024471606678e-06, 'Japan': 1.1279147346298115e-08, 'Russia': 8.203175040182652e-05, 'UAE': 0.00022281038728878176, 'UK': 5.805548196369505e-11, 'ULA': 5.172961343240451e-06, 'USA': 1.6394722079403853e-07, 'SpaceX': 4.192162576879806e-05}",845,2016,0.8461338781048496,True,SpaceX,0.07831596339603453,1,0.10717442165623581,True
China,{'p_846_0': 'SpaceX'},3.05712375938314e+18,"{'China': 0.8411745827984596, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8859697508896798, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 0.942168214322788, 'France': 1.0245349600686607e-08, 'Germany': 3.517430826466786e-08, 'India': 4.746740158262696e-06, 'Israel': 0.0006073149158296, 'Japan': 6.440586096008221e-11, 'Russia': 3.230434609969355e-17, 'UAE': 7.066021685672946e-07, 'UK': 0.05721897185274581, 'ULA': 8.224577089995723e-11, 'USA': 7.510608921246866e-17, 'SpaceX': 5.698601192312778e-18}",846,2025,0.8461338781048496,True,SpaceX,0.07831596339603453,1,0.10717442165623581,True
Japan,{'p_848_1': 'SpaceX'},3.6656888525088614e+18,"{'China': 0.8449561403508772, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8859697508896798, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 8.992771226655949e-10, 'France': 2.783129542348099e-10, 'Germany': 1.0244299525602253e-08, 'India': 2.2430872874297387e-14, 'Israel': 1.8894633490131995e-10, 'Japan': 0.999927631207223, 'Russia': 7.230149302260494e-05, 'UAE': 8.674135124958918e-15, 'UK': 1.896715942688785e-08, 'ULA': 8.363800990887619e-17, 'USA': 3.671946606475159e-08, 'SpaceX': 2.2616132013017278e-12}",848,2024,0.951678293383076,True,SpaceX,0.07831596339603453,1,0.0016300063780094742,True
India,{'p_850_0': 'SpaceX'},1.0346163155106839e+18,"{'China': 0.8449561403508772, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8210994967092529, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 5.608228556700148e-13, 'France': 1.4453182962178518e-06, 'Germany': 2.629250528459346e-23, 'India': 0.9999985527569404, 'Israel': 8.336615438815298e-13, 'Japan': 2.2685465756707645e-17, 'Russia': 1.3790555595421978e-24, 'UAE': 9.311857093084843e-25, 'UK': 1.923369078173206e-09, 'ULA': 1.7650086440439567e-21, 'USA': 6.965412629510692e-19, 'SpaceX': 5.204866388130473e-23}",850,2015,0.8356141422236415,True,SpaceX,0.07553473780797793,1,0.11769415753744394,True
UAE,{'p_851_0': 'SpaceX'},1.8970327673949466e+18,"{'China': 0.8449561403508772, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8257834757834759, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 0.0013682098815036897, 'France': 1.547280289030211e-06, 'Germany': 3.8094725327301395e-12, 'India': 0.00010354476727477015, 'Israel': 2.8336729311347945e-06, 'Japan': 0.028335037133339968, 'Russia': 8.65764994448331e-06, 'UAE': 0.9681968561786006, 'UK': 0.0007123710812638083, 'ULA': 0.0012538152789742605, 'USA': 3.6785918597192083e-10, 'SpaceX': 1.7126704209614235e-05}",851,2015,0.6961247422806927,True,SpaceX,0.07553473780797793,1,0.2571835574803928,True
China,{'p_854_1': 'SpaceX'},4.9160563525215296e+17,"{'China': 0.8449561403508772, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8322359396433471, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 0.7848846160302028, 'France': 1.6860392944690758e-14, 'Germany': 7.354385475796726e-19, 'India': 3.6444030799253066e-05, 'Israel': 1.8132954557486533e-05, 'Japan': 3.1174722588018595e-16, 'Russia': 2.3062431249074944e-19, 'UAE': 1.9829137753356286e-14, 'UK': 2.470914506650846e-14, 'ULA': 3.4774328459716496e-14, 'USA': 8.93016623944087e-19, 'SpaceX': 0.21506080698434388}",854,2020,0.8461338781048496,True,SpaceX,0.07553473780797793,1,0.10717442165623581,True
France,{'p_860_0': 'SpaceX'},3727818849550.883,"{'China': 0.848561811505508, 'France': 0.514317867036011, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8322359396433471, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 1.1649936964501336e-12, 'France': 0.9496115926718273, 'Germany': 1.3785631461126798e-07, 'India': 2.7372599312136882e-12, 'Israel': 2.0354729912085273e-14, 'Japan': 2.10507477832395e-17, 'Russia': 2.8243171338167686e-11, 'UAE': 0.05038825043850687, 'UK': 2.3673019614765695e-16, 'ULA': 1.484049216272957e-16, 'USA': 3.479859222380927e-15, 'SpaceX': 1.9001181759596552e-08}",860,2012,0.5889058170663772,False,SpaceX,0.07553473780797793,1,0.3644024826947082,True
SpaceX,{'p_861_0': 'SpaceX'},3599075576872.8984,"{'China': 0.848561811505508, 'France': 0.5011302294197031, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8322359396433471, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9642857142857143}","{'China': 3.5371392520038903e-12, 'France': 1.3746608711191743e-12, 'Germany': 9.109804969192226e-09, 'India': 1.1863247650832587e-05, 'Israel': 1.7685091238238317e-18, 'Japan': 2.896311704229578e-14, 'Russia': 1.17372823598431e-10, 'UAE': 1.2862955150531692e-16, 'UK': 6.395405301951312e-09, 'ULA': 2.414061594036363e-13, 'USA': 3.273257711129595e-14, 'SpaceX': 0.999988121124551}",861,2013,0.9533082997610854,True,SpaceX,0.07553473780797793,1,0.0,True
SpaceX,{'p_865_0': 'SpaceX'},2.906124741211537e+18,"{'China': 0.848561811505508, 'France': 0.5011302294197031, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8322359396433471, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9651162790697675}","{'China': 8.565781502340459e-14, 'France': 8.084931388250967e-08, 'Germany': 0.004537188469079694, 'India': 4.49684678122376e-12, 'Israel': 1.2092434337674747e-11, 'Japan': 3.447387706146707e-09, 'Russia': 5.7547066301454246e-05, 'UAE': 2.419854534270895e-06, 'UK': 0.00022704947544418232, 'ULA': 8.855397884430092e-12, 'USA': 4.327131886150635e-13, 'SpaceX': 0.9951757108119758}",865,2021,0.9533082997610854,True,SpaceX,0.07636530259203111,1,0.0,True
UAE,{'p_866_0': 'SpaceX'},2.354363429264001e+18,"{'China': 0.848561811505508, 'France': 0.5011302294197031, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8322359396433471, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 7.186969331701363e-12, 'France': 1.3767691606103664e-08, 'Germany': 8.889780760277738e-16, 'India': 2.9461998872087296e-11, 'Israel': 1.818037730386013e-17, 'Japan': 3.2099894924991685e-18, 'Russia': 5.857409512186449e-14, 'UAE': 0.9999999861672386, 'UK': 2.3663321112343584e-20, 'ULA': 2.8358500794908726e-11, 'USA': 1.597571435408552e-22, 'SpaceX': 2.729141206392032e-15}",866,2018,0.6961247422806927,True,SpaceX,0.07715811443135456,1,0.2571835574803928,True
Russia,"{'p_870_1': 'SpaceX', 'p_870_0': 'SpaceX'}",1.0268894357794683e+18,"{'China': 0.848561811505508, 'France': 0.5011302294197031, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.46104225352112677, 'UAE': 0.8382275132275133, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 2.2713890673858646e-15, 'France': 1.742610208855652e-11, 'Germany': 4.3921016970642147e-13, 'India': 2.570237631193308e-12, 'Israel': 2.736021337846119e-07, 'Japan': 6.479672248292451e-17, 'Russia': 0.999986619855229, 'UAE': 1.3105053170516295e-05, 'UK': 5.314182955078372e-10, 'ULA': 1.291195659964602e-12, 'USA': 9.358589798721854e-10, 'SpaceX': 4.603083398531483e-13}",870,2016,0.42804678735800195,True,SpaceX,0.07715811443135456,1,0.5252615124030835,True
France,{'p_873_0': 'SpaceX'},1.893139687642638e+18,"{'China': 0.848561811505508, 'France': 0.5011302294197031, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.48177139761646803, 'UAE': 0.8382275132275133, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 0.6627287647258304, 'France': 0.3372693301012243, 'Germany': 4.659928279146724e-13, 'India': 3.914052328391095e-14, 'Israel': 3.444384266942333e-16, 'Japan': 1.6738417019207652e-06, 'Russia': 2.3085926212564044e-07, 'UAE': 4.5280284344124445e-10, 'UK': 4.7425999201422465e-12, 'ULA': 3.323014034625117e-12, 'USA': 1.0603788393227003e-11, 'SpaceX': 3.722703790965824e-15}",873,2017,0.5889058170663772,True,SpaceX,0.07715811443135456,1,0.3644024826947082,True
France,{'p_875_0': 'SpaceX'},3.027094988369723e+18,"{'China': 0.848561811505508, 'France': 0.5136019736842105, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.48177139761646803, 'UAE': 0.8382275132275133, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 3.454303827829988e-07, 'France': 0.9999996545692124, 'Germany': 3.453396125075891e-21, 'India': 4.3259466353123404e-24, 'Israel': 4.0292264738400504e-13, 'Japan': 3.904699962368543e-22, 'Russia': 1.3268829190841153e-24, 'UAE': 4.6418969392860374e-23, 'UK': 7.993200393001442e-25, 'ULA': 1.8993088959338373e-15, 'USA': 2.6375197807715915e-25, 'SpaceX': 1.2526768797529113e-22}",875,2015,0.5889058170663772,False,SpaceX,0.07715811443135456,1,0.3644024826947082,True
UAE,{'p_879_0': 'SpaceX'},2.941954860021254e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.48177139761646803, 'UAE': 0.8382275132275133, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 0.04692997486647709, 'France': 2.8278489572868674e-10, 'Germany': 1.7400962531027507e-06, 'India': 1.3949774548684584e-06, 'Israel': 5.917903502678637e-16, 'Japan': 0.01595409930977741, 'Russia': 3.0845010099959454e-16, 'UAE': 0.6768438735846785, 'UK': 0.2602684480719172, 'ULA': 3.6012521071782907e-09, 'USA': 4.6517518327808614e-07, 'SpaceX': 3.422075024539496e-11}",879,2017,0.6961247422806927,True,SpaceX,0.07715811443135456,1,0.2571835574803928,True
UAE,"{'p_880_0': 'SpaceX', 'p_880_1': 'SpaceX'}",3.3038385265910436e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.48177139761646803, 'UAE': 0.8438058748403576, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 2.3626551676977756e-24, 'France': 6.335515357532113e-20, 'Germany': 4.0604181196645825e-24, 'India': 3.3934777014198463e-23, 'Israel': 8.813545068276888e-18, 'Japan': 2.6228526803741713e-23, 'Russia': 8.736176855975054e-23, 'UAE': 0.9872460423987717, 'UK': 3.63112155821249e-19, 'ULA': 0.012753944313963615, 'USA': 1.3287264020088103e-08, 'SpaceX': 5.408778842311627e-16}",880,2019,0.6961247422806927,True,SpaceX,0.07715811443135456,1,0.2571835574803928,True
Japan,{'p_887_0': 'SpaceX'},2.519948135058151e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8887509764777364, 'Russia': 0.48177139761646803, 'UAE': 0.8490123456790124, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 1.919283956692983e-11, 'France': 1.9806994278653938e-17, 'Germany': 9.220982782154925e-05, 'India': 2.7554460031992694e-11, 'Israel': 6.329669512078141e-11, 'Japan': 0.999907734880423, 'Russia': 3.102263088204689e-14, 'UAE': 1.3519579894952326e-11, 'UK': 1.6340699228618916e-13, 'ULA': 2.3472806340722893e-08, 'USA': 3.056361637128107e-08, 'SpaceX': 1.131574888573586e-09}",887,2022,0.951678293383076,True,SpaceX,0.07715811443135456,1,0.0016300063780094742,True
USA,{'p_891_0': 'SpaceX'},1.0872720601548186e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8913997627520759, 'Russia': 0.48177139761646803, 'UAE': 0.8490123456790124, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7384990848078096, 'SpaceX': 0.9659090909090909}","{'China': 5.845151759017888e-17, 'France': 8.375998643495399e-18, 'Germany': 5.423865894731219e-13, 'India': 2.8632892836245434e-17, 'Israel': 2.7338468626587103e-15, 'Japan': 4.104658241991014e-05, 'Russia': 1.5395388289736004e-17, 'UAE': 1.0026716155942703e-15, 'UK': 1.0921521799181912e-15, 'ULA': 1.7919152174521218e-11, 'USA': 0.9999571120415667, 'SpaceX': 1.8413575469898349e-06}",891,2014,0.6176984142361054,True,SpaceX,0.07450932815701505,1,0.33560988552498006,True
ULA,"{'p_895_1': 'SpaceX', 'p_895_2': 'SpaceX', 'p_895_0': 'SpaceX'}",2.536833409538444e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8913997627520759, 'Russia': 0.48177139761646803, 'UAE': 0.8490123456790124, 'UK': 0.7921374581157953, 'ULA': 0.6860633484162896, 'USA': 0.7461902881958151, 'SpaceX': 0.9659090909090909}","{'China': 3.591026367170881e-14, 'France': 7.243499869368195e-13, 'Germany': 0.011385571893755624, 'India': 1.4255335661796513e-11, 'Israel': 0.02258213593946761, 'Japan': 0.006192414039869675, 'Russia': 9.796948119407958e-06, 'UAE': 6.702129522583408e-08, 'UK': 4.68213705948093e-07, 'ULA': 0.2838216609797251, 'USA': 1.4106276034151878e-10, 'SpaceX': 0.676007884807983}",895,2023,0.6046586601053787,True,SpaceX,0.07450932815701505,1,0.3486496396557067,True
USA,{'p_901_0': 'SpaceX'},3.8144259111325747e+18,"{'China': 0.848561811505508, 'France': 0.5010750962772785, 'Germany': 0.6840136054421769, 'India': 0.8259346454468406, 'Israel': 0.726073793755913, 'Japan': 0.8913997627520759, 'Russia': 0.48177139761646803, 'UAE': 0.8490123456790124, 'UK': 0.7921374581157953, 'ULA': 0.697690631808279, 'USA': 0.7461902881958151, 'SpaceX': 0.9659090909090909}","{'China': 4.3035880605938363e-07, 'France': 1.5510115548261781e-07, 'Germany': 1.1826905932647275e-16, 'India': 1.0290822679754147e-05, 'Israel': 1.008661245083532e-07, 'Japan': 0.03987535594167961, 'Russia': 2.4123390764791922e-17, 'UAE': 0.0012297031124643208, 'UK': 2.031562640566114e-11, 'ULA': 5.803783056274459e-13, 'USA': 0.9588839637499438, 'SpaceX': 2.6250198692219796e-11}",901,2024,0.6176984142361054,True,SpaceX,0.07450932815701505,1,0.33560988552498006,True
